data__id,data__readable,data__title,data__title_short,data__title_version,data__link,data__duration,data__rank,data__explicit_lyrics,data__explicit_content_lyrics,data__explicit_content_cover,data__preview,data__md5_image,data__artist__id,data__artist__name,data__artist__link,data__artist__picture,data__artist__picture_small,data__artist__picture_medium,data__artist__picture_big,data__artist__picture_xl,data__artist__tracklist,data__artist__type,data__album__id,data__album__title,data__album__cover,data__album__cover_small,data__album__cover_medium,data__album__cover_big,data__album__cover_xl,data__album__md5_image,data__album__tracklist,data__album__type,data__type,total,next
2372959025,TRUE,Paper Or Plastic,Paper Or Plastic,,https://www.deezer.com/track/2372959025,174,111664,TRUE,1,2,https://cdns-preview-7.dzcdn.net/stream/c-72a2dff43557f24b45790db3b5f5e4aa-3.mp3,ec5d8a187dfe84577aff301420d09510,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465887125,Buyer's Remorse,https://api.deezer.com/album/465887125/image,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/1000x1000-000000-80-0-0.jpg,ec5d8a187dfe84577aff301420d09510,https://api.deezer.com/album/465887125/tracks,album,track,,
2484061151,TRUE,IM NOT GOD BUT I WISH I WAS (feat. Joeyy),IM NOT GOD BUT I WISH I WAS (feat. Joeyy),,https://www.deezer.com/track/2484061151,185,163021,TRUE,1,2,https://cdns-preview-3.dzcdn.net/stream/c-321829d893c13195d371d962a1080889-1.mp3,ed165613ef38b9c5eae8f59c43afe4bc,177866027,SMOKEDOPE2016,https://www.deezer.com/artist/177866027,https://api.deezer.com/artist/177866027/image,https://e-cdns-images.dzcdn.net/images/artist/242ae6704501244cad36772d736322db/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/242ae6704501244cad36772d736322db/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/242ae6704501244cad36772d736322db/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/242ae6704501244cad36772d736322db/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/177866027/top?limit=50,artist,496201181,IM NOT GOD BUT I WISH I WAS (feat. Joeyy),https://api.deezer.com/album/496201181/image,https://e-cdns-images.dzcdn.net/images/cover/ed165613ef38b9c5eae8f59c43afe4bc/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ed165613ef38b9c5eae8f59c43afe4bc/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ed165613ef38b9c5eae8f59c43afe4bc/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ed165613ef38b9c5eae8f59c43afe4bc/1000x1000-000000-80-0-0.jpg,ed165613ef38b9c5eae8f59c43afe4bc,https://api.deezer.com/album/496201181/tracks,album,track,,
2372959055,TRUE,Bourgeois,Bourgeois,,https://www.deezer.com/track/2372959055,172,100106,FALSE,0,2,https://cdns-preview-8.dzcdn.net/stream/c-8f0bfa7e9b059ec231385fd68f971a11-3.mp3,ec5d8a187dfe84577aff301420d09510,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465887125,Buyer's Remorse,https://api.deezer.com/album/465887125/image,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec5d8a187dfe84577aff301420d09510/1000x1000-000000-80-0-0.jpg,ec5d8a187dfe84577aff301420d09510,https://api.deezer.com/album/465887125/tracks,album,track,,
2227819177,TRUE,SHEIN,SHEIN,,https://www.deezer.com/track/2227819177,113,102447,TRUE,1,2,https://cdns-preview-d.dzcdn.net/stream/c-d03989412aae057de7ffcb3e5b169a62-2.mp3,2ff186c41baeb9b57854bde27717946e,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,427054257,SHEIN,https://api.deezer.com/album/427054257/image,https://e-cdns-images.dzcdn.net/images/cover/2ff186c41baeb9b57854bde27717946e/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/2ff186c41baeb9b57854bde27717946e/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/2ff186c41baeb9b57854bde27717946e/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/2ff186c41baeb9b57854bde27717946e/1000x1000-000000-80-0-0.jpg,2ff186c41baeb9b57854bde27717946e,https://api.deezer.com/album/427054257/tracks,album,track,,
2372828475,TRUE,Redact,Redact,,https://www.deezer.com/track/2372828475,109,105886,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-1549feff9bd4fc3ea2654a5a03d460c8-3.mp3,9c418475ee0f732a81a3ac241685b3e9,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465857985,Redact,https://api.deezer.com/album/465857985/image,https://e-cdns-images.dzcdn.net/images/cover/9c418475ee0f732a81a3ac241685b3e9/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/9c418475ee0f732a81a3ac241685b3e9/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/9c418475ee0f732a81a3ac241685b3e9/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/9c418475ee0f732a81a3ac241685b3e9/1000x1000-000000-80-0-0.jpg,9c418475ee0f732a81a3ac241685b3e9,https://api.deezer.com/album/465857985/tracks,album,track,,
3326023,TRUE,Joey (Remastered),Joey,(Remastered),https://www.deezer.com/track/3326023,177,207941,FALSE,0,0,https://cdns-preview-8.dzcdn.net/stream/c-824827d6f0918dbd63917a370058405b-9.mp3,cd9f10660946882c26f4c0d9038edf02,3493,Natalie Cole,https://www.deezer.com/artist/3493,https://api.deezer.com/artist/3493/image,https://e-cdns-images.dzcdn.net/images/artist/da1b2a2b0354bca2ead9b34c5f88c69a/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/da1b2a2b0354bca2ead9b34c5f88c69a/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/da1b2a2b0354bca2ead9b34c5f88c69a/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/da1b2a2b0354bca2ead9b34c5f88c69a/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/3493/top?limit=50,artist,317118,Natalie Cole Anthology,https://api.deezer.com/album/317118/image,https://e-cdns-images.dzcdn.net/images/cover/cd9f10660946882c26f4c0d9038edf02/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/cd9f10660946882c26f4c0d9038edf02/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/cd9f10660946882c26f4c0d9038edf02/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/cd9f10660946882c26f4c0d9038edf02/1000x1000-000000-80-0-0.jpg,cd9f10660946882c26f4c0d9038edf02,https://api.deezer.com/album/317118/tracks,album,track,,
2372945225,TRUE,Public Servant,Public Servant,,https://www.deezer.com/track/2372945225,137,73478,TRUE,1,2,https://cdns-preview-c.dzcdn.net/stream/c-c7020e978d655334db4fc35c9ebbd4f0-3.mp3,d44db76091d0548815b8590d3adfcaa3,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465883635,Attention 2 Retail,https://api.deezer.com/album/465883635/image,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/1000x1000-000000-80-0-0.jpg,d44db76091d0548815b8590d3adfcaa3,https://api.deezer.com/album/465883635/tracks,album,track,,
2372912335,TRUE,Eminem,Eminem,,https://www.deezer.com/track/2372912335,107,204954,FALSE,0,2,https://cdns-preview-c.dzcdn.net/stream/c-c81d39b686c06b5c39bae9a503b7247e-3.mp3,09425d5f18d39cc58d9d18ccf39c27a4,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465874705,Eminem,https://api.deezer.com/album/465874705/image,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/1000x1000-000000-80-0-0.jpg,09425d5f18d39cc58d9d18ccf39c27a4,https://api.deezer.com/album/465874705/tracks,album,track,,
1073633,TRUE,Joey,Joey,,https://www.deezer.com/track/1073633,208,159444,FALSE,0,2,https://cdns-preview-1.dzcdn.net/stream/c-1c7658790e6c16045c867de099d5f126-6.mp3,0a3c59a06e27516153f63ad76f9eb0a9,3329,Beverley Craven,https://www.deezer.com/artist/3329,https://api.deezer.com/artist/3329/image,https://e-cdns-images.dzcdn.net/images/artist/1175f275997ee08c36c306da2dec5f18/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/1175f275997ee08c36c306da2dec5f18/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/1175f275997ee08c36c306da2dec5f18/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/1175f275997ee08c36c306da2dec5f18/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/3329/top?limit=50,artist,116184,Beverley Craven,https://api.deezer.com/album/116184/image,https://e-cdns-images.dzcdn.net/images/cover/0a3c59a06e27516153f63ad76f9eb0a9/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/0a3c59a06e27516153f63ad76f9eb0a9/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/0a3c59a06e27516153f63ad76f9eb0a9/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/0a3c59a06e27516153f63ad76f9eb0a9/1000x1000-000000-80-0-0.jpg,0a3c59a06e27516153f63ad76f9eb0a9,https://api.deezer.com/album/116184/tracks,album,track,,
2372945435,TRUE,Sublingual,Sublingual,,https://www.deezer.com/track/2372945435,86,109810,TRUE,1,2,https://cdns-preview-d.dzcdn.net/stream/c-d635bb5727b37b71e6d4696e3e835ba2-3.mp3,83ea4a02211798fee03dc51f704f0351,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465883675,Just Tired,https://api.deezer.com/album/465883675/image,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/1000x1000-000000-80-0-0.jpg,83ea4a02211798fee03dc51f704f0351,https://api.deezer.com/album/465883675/tracks,album,track,,
2372884385,TRUE,Djent,Djent,,https://www.deezer.com/track/2372884385,145,72924,FALSE,0,2,https://cdns-preview-2.dzcdn.net/stream/c-2c44243d031bc2258bce81d2e85fa3c7-3.mp3,a688039d3d6a8c5d80426f386377ad1e,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465868685,Djent,https://api.deezer.com/album/465868685/image,https://e-cdns-images.dzcdn.net/images/cover/a688039d3d6a8c5d80426f386377ad1e/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/a688039d3d6a8c5d80426f386377ad1e/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/a688039d3d6a8c5d80426f386377ad1e/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/a688039d3d6a8c5d80426f386377ad1e/1000x1000-000000-80-0-0.jpg,a688039d3d6a8c5d80426f386377ad1e,https://api.deezer.com/album/465868685/tracks,album,track,,
89188815,TRUE,Joey,Joey,,https://www.deezer.com/track/89188815,174,136907,FALSE,2,2,https://cdns-preview-4.dzcdn.net/stream/c-4fedd717698f55da3d79c5d115c036a6-3.mp3,1ab4919bdffee736aa774398552c14ff,414831,Emily Capell,https://www.deezer.com/artist/414831,https://api.deezer.com/artist/414831/image,https://e-cdns-images.dzcdn.net/images/artist/944dd077c8e03287919ab06eb9fd36cf/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/944dd077c8e03287919ab06eb9fd36cf/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/944dd077c8e03287919ab06eb9fd36cf/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/944dd077c8e03287919ab06eb9fd36cf/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/414831/top?limit=50,artist,9020707,Joey,https://api.deezer.com/album/9020707/image,https://e-cdns-images.dzcdn.net/images/cover/1ab4919bdffee736aa774398552c14ff/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/1ab4919bdffee736aa774398552c14ff/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/1ab4919bdffee736aa774398552c14ff/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/1ab4919bdffee736aa774398552c14ff/1000x1000-000000-80-0-0.jpg,1ab4919bdffee736aa774398552c14ff,https://api.deezer.com/album/9020707/tracks,album,track,,
2372912345,TRUE,From,From,,https://www.deezer.com/track/2372912345,60,128645,TRUE,1,2,https://cdns-preview-6.dzcdn.net/stream/c-66322ccbefe716f1853b6acfa040611c-4.mp3,026561c4790bb7e218eec3bac466e0f0,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465874715,From,https://api.deezer.com/album/465874715/image,https://e-cdns-images.dzcdn.net/images/cover/026561c4790bb7e218eec3bac466e0f0/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/026561c4790bb7e218eec3bac466e0f0/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/026561c4790bb7e218eec3bac466e0f0/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/026561c4790bb7e218eec3bac466e0f0/1000x1000-000000-80-0-0.jpg,026561c4790bb7e218eec3bac466e0f0,https://api.deezer.com/album/465874715/tracks,album,track,,
2372945485,TRUE,Prêt-à-Porter,Prêt-à-Porter,,https://www.deezer.com/track/2372945485,117,115755,TRUE,1,2,https://cdns-preview-e.dzcdn.net/stream/c-ee1675efb624248ea4ecf9f74aecd6bc-3.mp3,83ea4a02211798fee03dc51f704f0351,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465883675,Just Tired,https://api.deezer.com/album/465883675/image,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/83ea4a02211798fee03dc51f704f0351/1000x1000-000000-80-0-0.jpg,83ea4a02211798fee03dc51f704f0351,https://api.deezer.com/album/465883675/tracks,album,track,,
2532754671,TRUE,Joey (NPR World Cafe Live Session),Joey,(NPR World Cafe Live Session),https://www.deezer.com/track/2532754671,273,163551,FALSE,0,2,https://cdns-preview-7.dzcdn.net/stream/c-791b09f04aad3c8b0331b9aef7f5f667-1.mp3,6e4e458bdf33e943ab4aea41b2fe19e1,388063,Nothing,https://www.deezer.com/artist/388063,https://api.deezer.com/artist/388063/image,https://e-cdns-images.dzcdn.net/images/artist/49afe1a7efb73a8d4037c82fcb2d828e/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/49afe1a7efb73a8d4037c82fcb2d828e/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/49afe1a7efb73a8d4037c82fcb2d828e/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/49afe1a7efb73a8d4037c82fcb2d828e/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/388063/top?limit=50,artist,509928751,Guilty Of Everything 10 Year B Sides,https://api.deezer.com/album/509928751/image,https://e-cdns-images.dzcdn.net/images/cover/6e4e458bdf33e943ab4aea41b2fe19e1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/6e4e458bdf33e943ab4aea41b2fe19e1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/6e4e458bdf33e943ab4aea41b2fe19e1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/6e4e458bdf33e943ab4aea41b2fe19e1/1000x1000-000000-80-0-0.jpg,6e4e458bdf33e943ab4aea41b2fe19e1,https://api.deezer.com/album/509928751/tracks,album,track,,
2372945285,TRUE,Veruca Salt,Veruca Salt,,https://www.deezer.com/track/2372945285,106,107787,FALSE,0,2,https://cdns-preview-7.dzcdn.net/stream/c-7a6e5b7e06014f1c35eafef4a73b2fb5-3.mp3,d44db76091d0548815b8590d3adfcaa3,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465883635,Attention 2 Retail,https://api.deezer.com/album/465883635/image,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/d44db76091d0548815b8590d3adfcaa3/1000x1000-000000-80-0-0.jpg,d44db76091d0548815b8590d3adfcaa3,https://api.deezer.com/album/465883635/tracks,album,track,,
2372959145,TRUE,Shirt,Shirt,,https://www.deezer.com/track/2372959145,133,72784,FALSE,0,2,https://cdns-preview-9.dzcdn.net/stream/c-9aa580f59cf8e81f0aba7365f31edbcf-3.mp3,db82bba66337762c31d6988fcbac9679,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465887175,Shirt,https://api.deezer.com/album/465887175/image,https://e-cdns-images.dzcdn.net/images/cover/db82bba66337762c31d6988fcbac9679/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/db82bba66337762c31d6988fcbac9679/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/db82bba66337762c31d6988fcbac9679/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/db82bba66337762c31d6988fcbac9679/1000x1000-000000-80-0-0.jpg,db82bba66337762c31d6988fcbac9679,https://api.deezer.com/album/465887175/tracks,album,track,,
1260686652,TRUE,Joey,Joey,,https://www.deezer.com/track/1260686652,280,92277,FALSE,0,2,https://cdns-preview-d.dzcdn.net/stream/c-df81c3f89b8ae27b34c744ad43dd1c3e-3.mp3,89577ecf45416e38402f8b4a593536c0,400431,Samantha Crain,https://www.deezer.com/artist/400431,https://api.deezer.com/artist/400431/image,https://e-cdns-images.dzcdn.net/images/artist/1f99920feb9c071f77302cccb39ed781/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/1f99920feb9c071f77302cccb39ed781/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/1f99920feb9c071f77302cccb39ed781/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/1f99920feb9c071f77302cccb39ed781/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/400431/top?limit=50,artist,211465322,A Small Death,https://api.deezer.com/album/211465322/image,https://e-cdns-images.dzcdn.net/images/cover/89577ecf45416e38402f8b4a593536c0/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/89577ecf45416e38402f8b4a593536c0/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/89577ecf45416e38402f8b4a593536c0/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/89577ecf45416e38402f8b4a593536c0/1000x1000-000000-80-0-0.jpg,89577ecf45416e38402f8b4a593536c0,https://api.deezer.com/album/211465322/tracks,album,track,,
